countyname,year,total,party,pct,fips
WINNEBAGO,1952,41328,MODERN REPUBLICAN,68.16686024003097,NA
WINNEBAGO,1952,41328,INDEPENDENT PROGRESSIVE,0.05807200929152149,NA
WINNEBAGO,1952,41328,INDEPENDENT SOCIALIST,0.012098335269066977,NA
WINNEBAGO,1952,41328,INDEPENDENT SOCIALIST LABOR,0.016937669376693765,NA
WINNEBAGO,1952,41328,INDEPENDENT SOCIALIST WORKERS,0.2516453735965931,NA
WINNEBAGO,1956,40254,DEMOCRAT,27.61216276643315,NA
WINNEBAGO,1956,40254,MODERN REPUBLICAN,71.44383166890248,NA
WINNEBAGO,1956,40254,SOCIALIST,0.012421125850847122,NA
WINNEBAGO,1956,40254,SOCIALIST LABOR,0.03974760272271079,NA
WINNEBAGO,1956,40254,SOCIALIST WORKERS,0.014905351021016543,NA
WINNEBAGO,1956,40254,BETTER GOVERNMENT - UNDER THE CONSTITUTION,0.8769314850698068,NA
WOOD,1932,13621,DEMOCRAT,67.65288892151824,NA
WOOD,1932,13621,MODERN REPUBLICAN,30.10057998678511,NA
WOOD,1932,13621,PROHIBITION,0.4037882681154101,NA
WOOD,1932,13621,SOCIALIST,1.6738859114602451,NA
WOOD,1932,13621,INDEPENDENT SOCIALIST LABOR,0.04404962924895382,NA
WOOD,1932,13621,INDEPENDENT COMMUNIST,0.12480728287203582,NA
WOOD,1936,15953,DEMOCRAT,62.57130320315928,NA
WOOD,1936,15953,MODERN REPUBLICAN,30.727762803234505,NA
WOOD,1936,15953,PROHIBITION,0.5265467310223783,NA
WOOD,1936,15953,SOCIALIST,0.4137152886604401,NA
WOOD,1936,15953,SOCIALIST LABOR,0.03134206732276061,NA
WOOD,1936,15953,COMMUNIST,0.06895254811007334,NA
WOOD,1936,15953,UNION,5.660377358490567,NA
WOOD,1940,18402,DEMOCRAT,46.5927616563417,NA
WOOD,1940,18402,MODERN REPUBLICAN,52.4616889468536,NA
WOOD,1940,18402,PROHIBITION,0.22823606129768503,NA
WOOD,1940,18402,SOCIALIST,0.5271166177589393,NA
WOOD,1940,18402,SOCIALIST LABOR,0.12498641452016086,NA
WOOD,1940,18402,COMMUNIST,0.06521030322791001,NA
WOOD,1944,16520,DEMOCRAT,41.53147699757869,NA
WOOD,1944,16520,MODERN REPUBLICAN,57.92372881355933,NA
WOOD,1944,16520,INDEPENDENT,0.05447941888619855,NA
WOOD,1944,16520,SOCIALIST,0.4903147699757869,NA
WOOD,1948,16247,DEMOCRAT,49.233704683941646,NA
WOOD,1948,16247,MODERN REPUBLICAN,49.68917338585585,NA
WOOD,1948,16247,SOCIALIST,0.2831291930817997,NA
WOOD,1948,16247,INDEPENDENT SOCIALIST LABOR,0.006154982458299993,NA
WOOD,1948,16247,PEOPLES PROGRESSIVE,0.7693728072874992,NA
WOOD,1948,16247,INDEPENDENT SOCIALIST WORKERS,0.01846494737489998,NA
WOOD,1952,21749,DEMOCRAT,31.789967354820913,NA
WOOD,1952,21749,MODERN REPUBLICAN,67.62149983907307,NA
WOOD,1952,21749,INDEPENDENT PROGRESSIVE,0.08276242585866017,NA
WOOD,1952,21749,INDEPENDENT SOCIALIST,0.41381212929330086,NA
WOOD,1952,21749,INDEPENDENT SOCIALIST LABOR,0.03678330038162674,NA
WOOD,1952,21749,INDEPENDENT SOCIALIST WORKERS,0.05517495057244011,NA
WOOD,1956,21583,DEMOCRAT,29.708566927674557,NA
WOOD,1956,21583,MODERN REPUBLICAN,69.92077097715796,NA
WOOD,1956,21583,SOCIALIST,0.013899828568780985,NA
WOOD,1956,21583,SOCIALIST LABOR,0.03243293332715563,NA
WOOD,1956,21583,SOCIALIST WORKERS,0.018533104758374646,NA
WOOD,1956,21583,BETTER GOVERNMENT - UNDER THE CONSTITUTION,0.30579622851318167,NA
ADAMS,1960,3674,DEMOCRAT,42.21556886,55001
ADAMS,1960,3674,MODERN REPUBLICAN,57.40337507,55001
ASHLAND,1960,8127,DEMOCRAT,57.14285714,55003
ASHLAND,1960,8127,MODERN REPUBLICAN,42.69718223,55003
BARRON,1960,15145,DEMOCRAT,42.68075272,55005
BARRON,1960,15145,MODERN REPUBLICAN,57.04853087,55005
BAYFIELD,1960,6060,DEMOCRAT,52.73927393,55007
BAYFIELD,1960,6060,MODERN REPUBLICAN,46.88118812,55007
BROWN,1960,52952,DEMOCRAT,50.19073878,55009
BROWN,1960,52952,MODERN REPUBLICAN,49.72239009,55009
BUFFALO,1960,6256,DEMOCRAT,44.5971867,55011
BUFFALO,1960,6256,MODERN REPUBLICAN,55.37084399,55011
BURNETT,1960,4596,DEMOCRAT,45.58311575,55013
BURNETT,1960,4596,MODERN REPUBLICAN,54.02523934,55013
CALUMET,1960,9486,DEMOCRAT,45.45646215,55015
CALUMET,1960,9486,MODERN REPUBLICAN,54.45920304,55015
CHIPPEWA,1960,18511,DEMOCRAT,52.90367889,55017
CHIPPEWA,1960,18511,MODERN REPUBLICAN,46.94505969,55017
CLARK,1960,13343,DEMOCRAT,44.47275725,55019
CLARK,1960,13343,MODERN REPUBLICAN,55.21996552,55019
COLUMBIA,1960,16873,DEMOCRAT,38.97350797,55021
COLUMBIA,1960,16873,MODERN REPUBLICAN,60.9375926,55021
CRAWFORD,1960,7071,DEMOCRAT,47.26347051,55023
CRAWFORD,1960,7071,MODERN REPUBLICAN,52.59510677,55023
DANE,1960,90502,DEMOCRAT,51.98227663,55025
DANE,1960,90502,MODERN REPUBLICAN,47.7834744,55025
DODGE,1960,27295,DEMOCRAT,37.05074189,55027
DODGE,1960,27295,MODERN REPUBLICAN,62.83934787,55027
DOOR,1960,9414,DEMOCRAT,38.34714255,55029
DOOR,1960,9414,MODERN REPUBLICAN,61.50414277,55029
DOUGLAS,1960,21270,DEMOCRAT,60.6958157,55031
DOUGLAS,1960,21270,MODERN REPUBLICAN,39.05500705,55031
DUNN,1960,11239,DEMOCRAT,39.92348074,55033
DUNN,1960,11239,MODERN REPUBLICAN,59.81848919,55033
EAU CLAIRE,1960,25704,DEMOCRAT,43.72860255,55035
EAU CLAIRE,1960,25704,MODERN REPUBLICAN,56.12745098,55035
FLORENCE,1960,1791,DEMOCRAT,47.90619765,55037
FLORENCE,1960,1791,MODERN REPUBLICAN,51.8146287,55037
FOND DU LAC,1960,32688,DEMOCRAT,40.17376407,55039
FOND DU LAC,1960,32688,MODERN REPUBLICAN,59.64880078,55039
FOREST,1960,3514,DEMOCRAT,52.67501423,55041
FOREST,1960,3514,MODERN REPUBLICAN,47.04040979,55041
GRANT,1960,19258,DEMOCRAT,39.86914529,55043
GRANT,1960,19258,MODERN REPUBLICAN,60.04777235,55043
GREEN,1960,11711,DEMOCRAT,32.15780036,55045
GREEN,1960,11711,MODERN REPUBLICAN,67.79096576,55045
GREEN LAKE,1960,7893,DEMOCRAT,35.17040416,55047
GREEN LAKE,1960,7893,MODERN REPUBLICAN,64.74090967,55047
IOWA,1960,8694,DEMOCRAT,40.79825167,55049
IOWA,1960,8694,MODERN REPUBLICAN,59.15573959,55049
IRON,1960,4170,DEMOCRAT,68.89688249,55051
IRON,1960,4170,MODERN REPUBLICAN,30.9352518,55051
JACKSON,1960,6813,DEMOCRAT,41.81711434,55053
JACKSON,1960,6813,MODERN REPUBLICAN,57.97739615,55053
JEFFERSON,1960,22929,DEMOCRAT,38.1918095,55055
JEFFERSON,1960,22929,MODERN REPUBLICAN,61.63810022,55055
JUNEAU,1960,8246,DEMOCRAT,39.26752365,55057
JUNEAU,1960,8246,MODERN REPUBLICAN,60.59907834,55057
KENOSHA,1960,43011,DEMOCRAT,53.37239311,55059
KENOSHA,1960,43011,MODERN REPUBLICAN,46.42765804,55059
KEWAUNEE,1960,8213,DEMOCRAT,51.82028491,55061
KEWAUNEE,1960,8213,MODERN REPUBLICAN,48.09448435,55061
LA CROSSE,1960,32665,DEMOCRAT,43.80835757,55063
LA CROSSE,1960,32665,MODERN REPUBLICAN,56.08143273,55063
LAFAYETTE,1960,8330,DEMOCRAT,43.30132053,55065
LAFAYETTE,1960,8330,MODERN REPUBLICAN,56.60264106,55065
LANGLADE,1960,8655,DEMOCRAT,46.50491046,55067
LANGLADE,1960,8655,MODERN REPUBLICAN,53.3102253,55067
LINCOLN,1960,10089,DEMOCRAT,38.745168,55069
LINCOLN,1960,10089,MODERN REPUBLICAN,60.92774309,55069
MANITOWOC,1960,32080,DEMOCRAT,54.31109726,55071
MANITOWOC,1960,32080,MODERN REPUBLICAN,45.5798005,55071
MARATHON,1960,40025,DEMOCRAT,45.33416615,55073
MARATHON,1960,40025,MODERN REPUBLICAN,54.66583385,55073
MARINETTE,1960,15630,DEMOCRAT,47.39603327,55075
MARINETTE,1960,15630,MODERN REPUBLICAN,52.49520154,55075
MARQUETTE,1960,4203,DEMOCRAT,29.7168689,55077
MARQUETTE,1960,4203,MODERN REPUBLICAN,70.11658339,55077
MILWAUKEE,1960,445807,DEMOCRAT,57.80685364,55079
MILWAUKEE,1960,445807,MODERN REPUBLICAN,41.96143174,55079
MONROE,1960,12587,DEMOCRAT,41.00262175,55081
MONROE,1960,12587,MODERN REPUBLICAN,58.87026297,55081
OCONTO,1960,11283,DEMOCRAT,44.71328547,55083
OCONTO,1960,11283,MODERN REPUBLICAN,55.15377116,55083
ONEIDA,1960,10666,DEMOCRAT,46.63416464,55085
ONEIDA,1960,10666,MODERN REPUBLICAN,53.21582599,55085
OUTAGAMIE,1960,41522,DEMOCRAT,41.63335099,55087
OUTAGAMIE,1960,41522,MODERN REPUBLICAN,58.1523048,55087
OZAUKEE,1960,17657,DEMOCRAT,40.93560628,55089
OZAUKEE,1960,17657,MODERN REPUBLICAN,58.90581639,55089
PEPIN,1960,3380,DEMOCRAT,52.15976331,55091
PEPIN,1960,3380,MODERN REPUBLICAN,47.69230769,55091
PIERCE,1960,9958,DEMOCRAT,43.35207873,55093
PIERCE,1960,9958,MODERN REPUBLICAN,56.55754168,55093
POLK,1960,11565,DEMOCRAT,44.51361868,55095
POLK,1960,11565,MODERN REPUBLICAN,55.22697795,55095
PORTAGE,1960,16972,DEMOCRAT,61.96087674,55097
PORTAGE,1960,16972,MODERN REPUBLICAN,37.92128211,55097
PRICE,1960,6957,DEMOCRAT,48.61290786,55099
PRICE,1960,6957,MODERN REPUBLICAN,51.0996119,55099
RACINE,1960,60294,DEMOCRAT,50.74468438,55101
RACINE,1960,60294,MODERN REPUBLICAN,49.0297542,55101
RICHLAND,1960,8229,DEMOCRAT,36.03110949,55103
RICHLAND,1960,8229,MODERN REPUBLICAN,63.83521692,55103
ROCK,1960,48945,DEMOCRAT,39.21544591,55105
ROCK,1960,48945,MODERN REPUBLICAN,60.62927776,55105
RUSK,1960,6803,DEMOCRAT,54.27017492,55107
RUSK,1960,6803,MODERN REPUBLICAN,45.47993532,55107
ST. CROIX,1960,13478,DEMOCRAT,47.04703962,55109
ST. CROIX,1960,13478,MODERN REPUBLICAN,52.77489242,55109
SAUK,1960,16867,DEMOCRAT,38.18699235,55111
SAUK,1960,16867,MODERN REPUBLICAN,61.67664671,55111
SAWYER,1960,5036,DEMOCRAT,46.16759333,55113
SAWYER,1960,5036,MODERN REPUBLICAN,53.59412232,55113
SHAWANO,1960,14489,DEMOCRAT,32.67306232,55115
SHAWANO,1960,14489,MODERN REPUBLICAN,67.18200014,55115
SHEBOYGAN,1960,40221,DEMOCRAT,45.80940305,55117
SHEBOYGAN,1960,40221,MODERN REPUBLICAN,53.89224534,55117
TAYLOR,1960,7237,DEMOCRAT,52.06577311,55119
TAYLOR,1960,7237,MODERN REPUBLICAN,47.63023352,55119
TREMPEALEAU,1960,10781,DEMOCRAT,48.44634078,55121
TREMPEALEAU,1960,10781,MODERN REPUBLICAN,51.37742324,55121
VERNON,1960,11760,DEMOCRAT,41.12244898,55123
VERNON,1960,11760,MODERN REPUBLICAN,58.75,55123
VILAS,1960,5460,DEMOCRAT,35.56776557,55125
VILAS,1960,5460,MODERN REPUBLICAN,64.24908425,55125
WALWORTH,1960,24401,DEMOCRAT,32.72816688,55127
WALWORTH,1960,24401,MODERN REPUBLICAN,67.18986927,55127
WASHBURN,1960,5261,DEMOCRAT,45.58068808,55129
WASHBURN,1960,5261,MODERN REPUBLICAN,54.13419502,55129
WASHINGTON,1960,19991,DEMOCRAT,42.63418538,55131
WASHINGTON,1960,19991,MODERN REPUBLICAN,57.2857786,55131
WAUKESHA,1960,68419,DEMOCRAT,42.33180842,55133
WAUKESHA,1960,68419,MODERN REPUBLICAN,57.55711133,55133
WAUPACA,1960,16867,DEMOCRAT,27.30776072,55135
WAUPACA,1960,16867,MODERN REPUBLICAN,72.60923697,55135
WAUSHARA,1960,6799,DEMOCRAT,27.76878953,55137
WAUSHARA,1960,6799,MODERN REPUBLICAN,72.15767025,55137
WINNEBAGO,1960,46334,DEMOCRAT,38.10592653,55139
WINNEBAGO,1960,46334,MODERN REPUBLICAN,61.72141408,55139
WOOD,1960,24930,DEMOCRAT,42.04973927,55141
WOOD,1960,24930,MODERN REPUBLICAN,57.81789009,55141
ADAMS,1964,3489,DEMOCRAT,64.83233018,55001
ADAMS,1964,3489,MODERN REPUBLICAN,34.93837776,55001
ASHLAND,1964,7591,DEMOCRAT,70.9129232,55003
ASHLAND,1964,7591,MODERN REPUBLICAN,28.95534185,55003
BARRON,1964,14056,DEMOCRAT,59.27717701,55005
BARRON,1964,14056,MODERN REPUBLICAN,40.5591918,55005
BAYFIELD,1964,5777,DEMOCRAT,67.0763372,55007
BAYFIELD,1964,5777,MODERN REPUBLICAN,32.64670244,55007
BROWN,1964,52064,DEMOCRAT,59.2559158,55009
BROWN,1964,52064,MODERN REPUBLICAN,40.59234788,55009
BUFFALO,1964,5759,DEMOCRAT,63.6047925,55011
BUFFALO,1964,5759,MODERN REPUBLICAN,36.30838687,55011
BURNETT,1964,4463,DEMOCRAT,65.44924938,55013
BURNETT,1964,4463,MODERN REPUBLICAN,34.4163119,55013
CALUMET,1964,9274,DEMOCRAT,57.75285745,55015
CALUMET,1964,9274,MODERN REPUBLICAN,42.10696571,55015
CHIPPEWA,1964,17214,DEMOCRAT,63.38445451,55017
CHIPPEWA,1964,17214,MODERN REPUBLICAN,36.46450563,55017
CLARK,1964,12704,DEMOCRAT,61.24842569,55019
CLARK,1964,12704,MODERN REPUBLICAN,38.54691436,55019
COLUMBIA,1964,16370,DEMOCRAT,61.65546732,55021
COLUMBIA,1964,16370,MODERN REPUBLICAN,38.19792303,55021
CRAWFORD,1964,6663,DEMOCRAT,58.98244034,55023
CRAWFORD,1964,6663,MODERN REPUBLICAN,40.91250188,55023
DANE,1964,95426,DEMOCRAT,71.38306122,55025
DANE,1964,95426,MODERN REPUBLICAN,28.42411921,55025
DODGE,1964,26308,DEMOCRAT,58.90603619,55027
DODGE,1964,26308,MODERN REPUBLICAN,40.94571993,55027
DOOR,1964,8714,DEMOCRAT,50.67707138,55029
DOOR,1964,8714,MODERN REPUBLICAN,49.21964655,55029
DOUGLAS,1964,19839,DEMOCRAT,76.80326629,55031
DOUGLAS,1964,19839,MODERN REPUBLICAN,23.08080044,55031
DUNN,1964,10458,DEMOCRAT,61.91432396,55033
DUNN,1964,10458,MODERN REPUBLICAN,37.90399694,55033
EAU CLAIRE,1964,24521,DEMOCRAT,64.33261286,55035
EAU CLAIRE,1964,24521,MODERN REPUBLICAN,35.47979283,55035
FLORENCE,1964,1627,DEMOCRAT,63.24523663,55037
FLORENCE,1964,1627,MODERN REPUBLICAN,36.63183774,55037
FOND DU LAC,1964,30778,DEMOCRAT,58.61329521,55039
FOND DU LAC,1964,30778,MODERN REPUBLICAN,41.28923257,55039
FOREST,1964,3552,DEMOCRAT,69.79166667,55041
FOREST,1964,3552,MODERN REPUBLICAN,30.09572072,55041
GRANT,1964,17211,DEMOCRAT,54.08750218,55043
GRANT,1964,17211,MODERN REPUBLICAN,45.73819069,55043
GREEN,1964,10929,DEMOCRAT,50.76402233,55045
GREEN,1964,10929,MODERN REPUBLICAN,49.08042822,55045
GREEN LAKE,1964,7768,DEMOCRAT,50.11585994,55047
GREEN LAKE,1964,7768,MODERN REPUBLICAN,49.83264676,55047
IOWA,1964,7907,DEMOCRAT,58.42923991,55049
IOWA,1964,7907,MODERN REPUBLICAN,41.41899583,55049
IRON,1964,3480,DEMOCRAT,72.24137931,55051
IRON,1964,3480,MODERN REPUBLICAN,27.67241379,55051
JACKSON,1964,6357,DEMOCRAT,60.05977662,55053
JACKSON,1964,6357,MODERN REPUBLICAN,39.83010854,55053
JEFFERSON,1964,22084,DEMOCRAT,60.20195617,55055
JEFFERSON,1964,22084,MODERN REPUBLICAN,39.5806919,55055
JUNEAU,1964,7567,DEMOCRAT,60.56561385,55057
JUNEAU,1964,7567,MODERN REPUBLICAN,39.32866394,55057
KENOSHA,1964,45356,DEMOCRAT,67.29429403,55059
KENOSHA,1964,45356,MODERN REPUBLICAN,32.55137137,55059
KEWAUNEE,1964,7780,DEMOCRAT,61.59383033,55061
KEWAUNEE,1964,7780,MODERN REPUBLICAN,38.3033419,55061
LA CROSSE,1964,29803,DEMOCRAT,55.78297487,55063
LA CROSSE,1964,29803,MODERN REPUBLICAN,44.07274435,55063
LAFAYETTE,1964,7671,DEMOCRAT,58.28444792,55065
LAFAYETTE,1964,7671,MODERN REPUBLICAN,41.63733542,55065
LANGLADE,1964,8081,DEMOCRAT,62.82638287,55067
LANGLADE,1964,8081,MODERN REPUBLICAN,37.04987007,55067
LINCOLN,1964,9796,DEMOCRAT,60.05512454,55069
LINCOLN,1964,9796,MODERN REPUBLICAN,39.75091874,55069
MANITOWOC,1964,31815,DEMOCRAT,68.9203206,55071
MANITOWOC,1964,31815,MODERN REPUBLICAN,30.95709571,55071
MARATHON,1964,37426,DEMOCRAT,65.73772244,55073
MARATHON,1964,37426,MODERN REPUBLICAN,34.10997702,55073
MARINETTE,1964,15013,DEMOCRAT,64.32425231,55075
MARINETTE,1964,15013,MODERN REPUBLICAN,35.51588623,55075
MARQUETTE,1964,3816,DEMOCRAT,50.49790356,55077
MARQUETTE,1964,3816,MODERN REPUBLICAN,49.29245283,55077
MENOMINEE,1964,726,DEMOCRAT,89.1184573,55078
MENOMINEE,1964,726,MODERN REPUBLICAN,10.74380165,55078
MILWAUKEE,1964,439459,DEMOCRAT,65.66642167,55079
MILWAUKEE,1964,439459,MODERN REPUBLICAN,34.12423002,55079
MONROE,1964,11524,DEMOCRAT,55.40610899,55081
MONROE,1964,11524,MODERN REPUBLICAN,44.48108296,55081
OCONTO,1964,10795,DEMOCRAT,58.91616489,55083
OCONTO,1964,10795,MODERN REPUBLICAN,40.94488189,55083
ONEIDA,1964,10355,DEMOCRAT,62.10526316,55085
ONEIDA,1964,10355,MODERN REPUBLICAN,37.74987929,55085
OUTAGAMIE,1964,40198,DEMOCRAT,53.62455844,55087
OUTAGAMIE,1964,40198,MODERN REPUBLICAN,46.25852032,55087
OZAUKEE,1964,18123,DEMOCRAT,52.51338079,55089
OZAUKEE,1964,18123,MODERN REPUBLICAN,47.34867296,55089
PEPIN,1964,3229,DEMOCRAT,66.70795912,55091
PEPIN,1964,3229,MODERN REPUBLICAN,33.10622484,55091
PIERCE,1964,9666,DEMOCRAT,65.70453135,55093
PIERCE,1964,9666,MODERN REPUBLICAN,34.04717567,55093
POLK,1964,11003,DEMOCRAT,65.57302554,55095
POLK,1964,11003,MODERN REPUBLICAN,34.11796783,55095
PORTAGE,1964,16498,DEMOCRAT,72.05115772,55097
PORTAGE,1964,16498,MODERN REPUBLICAN,27.75487938,55097
PRICE,1964,6705,DEMOCRAT,63.96718867,55099
PRICE,1964,6705,MODERN REPUBLICAN,35.8836689,55099
RACINE,1964,59306,DEMOCRAT,63.71193471,55101
RACINE,1964,59306,MODERN REPUBLICAN,36.1413685,55101
RICHLAND,1964,7548,DEMOCRAT,57.16746158,55103
RICHLAND,1964,7548,MODERN REPUBLICAN,42.71330154,55103
ROCK,1964,48684,DEMOCRAT,58.0416564,55105
ROCK,1964,48684,MODERN REPUBLICAN,41.84537014,55105
RUSK,1964,6405,DEMOCRAT,65.19906323,55107
RUSK,1964,6405,MODERN REPUBLICAN,34.56674473,55107
ST. CROIX,1964,13458,DEMOCRAT,65.86417001,55109
ST. CROIX,1964,13458,MODERN REPUBLICAN,33.92034478,55109
SAUK,1964,15656,DEMOCRAT,59.32549821,55111
SAUK,1964,15656,MODERN REPUBLICAN,40.52759325,55111
SAWYER,1964,4613,DEMOCRAT,56.16735313,55113
SAWYER,1964,4613,MODERN REPUBLICAN,43.6158682,55113
SHAWANO,1964,13105,DEMOCRAT,50.05723006,55115
SHAWANO,1964,13105,MODERN REPUBLICAN,49.74437238,55115
SHEBOYGAN,1964,39445,DEMOCRAT,66.95398656,55117
SHEBOYGAN,1964,39445,MODERN REPUBLICAN,32.87615667,55117
TAYLOR,1964,6898,DEMOCRAT,67.03392288,55119
TAYLOR,1964,6898,MODERN REPUBLICAN,32.7776167,55119
TREMPEALEAU,1964,9589,DEMOCRAT,65.9088539,55121
TREMPEALEAU,1964,9589,MODERN REPUBLICAN,34.03900302,55121
VERNON,1964,10898,DEMOCRAT,57.27656451,55123
VERNON,1964,10898,MODERN REPUBLICAN,42.57661956,55123
VILAS,1964,5679,DEMOCRAT,50.0264131,55125
VILAS,1964,5679,MODERN REPUBLICAN,49.77989083,55125
WALWORTH,1964,24009,DEMOCRAT,48.92332042,55127
WALWORTH,1964,24009,MODERN REPUBLICAN,50.9184056,55127
WASHBURN,1964,5062,DEMOCRAT,62.8407744,55129
WASHBURN,1964,5062,MODERN REPUBLICAN,36.843145,55129
WASHINGTON,1964,20791,DEMOCRAT,55.61541051,55131
WASHINGTON,1964,20791,MODERN REPUBLICAN,44.20662787,55131
WAUKESHA,1964,75429,DEMOCRAT,52.75954871,55133
WAUKESHA,1964,75429,MODERN REPUBLICAN,47.06677803,55133
WAUPACA,1964,15389,DEMOCRAT,45.42205471,55135
WAUPACA,1964,15389,MODERN REPUBLICAN,54.46097862,55135
WAUSHARA,1964,6441,DEMOCRAT,46.6387207,55137
WAUSHARA,1964,6441,MODERN REPUBLICAN,53.3612793,55137
WINNEBAGO,1964,44835,DEMOCRAT,52.71774283,55139
WINNEBAGO,1964,44835,MODERN REPUBLICAN,47.02576112,55139
WOOD,1964,23787,DEMOCRAT,64.64875772,55141
WOOD,1964,23787,MODERN REPUBLICAN,35.26295876,55141
ADAMS,1968,3774,DEMOCRAT,42.76629571,55001
ADAMS,1968,3774,MODERN REPUBLICAN,44.80657128,55001
ASHLAND,1968,7155,DEMOCRAT,57.9594689,55003
ASHLAND,1968,7155,MODERN REPUBLICAN,35.73724668,55003
BARRON,1968,13589,DEMOCRAT,38.14114357,55005
BARRON,1968,13589,MODERN REPUBLICAN,55.38303039,55005
BAYFIELD,1968,5702,DEMOCRAT,53.24447562,55007
BAYFIELD,1968,5702,MODERN REPUBLICAN,40.91546826,55007
BROWN,1968,56143,DEMOCRAT,38.49990204,55009
BROWN,1968,56143,MODERN REPUBLICAN,53.67187361,55009
BUFFALO,1968,5519,DEMOCRAT,38.26780214,55011
BUFFALO,1968,5519,MODERN REPUBLICAN,54.2127197,55011
BURNETT,1968,4488,DEMOCRAT,44.78609626,55013
BURNETT,1968,4488,MODERN REPUBLICAN,45.81105169,55013
CALUMET,1968,10203,DEMOCRAT,35.37194943,55015
CALUMET,1968,10203,MODERN REPUBLICAN,56.76761737,55015
CHIPPEWA,1968,16403,DEMOCRAT,44.71742974,55017
CHIPPEWA,1968,16403,MODERN REPUBLICAN,47.38157654,55017
CLARK,1968,12354,DEMOCRAT,37.24299822,55019
CLARK,1968,12354,MODERN REPUBLICAN,51.19799255,55019
COLUMBIA,1968,16414,DEMOCRAT,40.80662849,55021
COLUMBIA,1968,16414,MODERN REPUBLICAN,52.59534544,55021
CRAWFORD,1968,6130,DEMOCRAT,39.00489396,55023
CRAWFORD,1968,6130,MODERN REPUBLICAN,54.09461664,55023
DANE,1968,104061,DEMOCRAT,57.61140101,55025
DANE,1968,104061,MODERN REPUBLICAN,38.3592316,55025
DODGE,1968,25758,DEMOCRAT,34.73872195,55027
DODGE,1968,25758,MODERN REPUBLICAN,57.88104667,55027
DOOR,1968,8916,DEMOCRAT,30.59668013,55029
DOOR,1968,8916,MODERN REPUBLICAN,63.33557649,55029
DOUGLAS,1968,19115,DEMOCRAT,65.42505885,55031
DOUGLAS,1968,19115,MODERN REPUBLICAN,29.58932775,55031
DUNN,1968,10526,DEMOCRAT,41.72525176,55033
DUNN,1968,10526,MODERN REPUBLICAN,51.44404332,55033
EAU CLAIRE,1968,25287,DEMOCRAT,48.6495037,55035
EAU CLAIRE,1968,25287,MODERN REPUBLICAN,46.6603393,55035
FLORENCE,1968,1699,DEMOCRAT,42.26015303,55037
FLORENCE,1968,1699,MODERN REPUBLICAN,48.32254267,55037
FOND DU LAC,1968,32709,DEMOCRAT,38.40838913,55039
FOND DU LAC,1968,32709,MODERN REPUBLICAN,55.59326179,55039
FOREST,1968,3149,DEMOCRAT,46.68148619,55041
FOREST,1968,3149,MODERN REPUBLICAN,40.1397269,55041
GRANT,1968,17264,DEMOCRAT,31.36005561,55043
GRANT,1968,17264,MODERN REPUBLICAN,62.4942076,55043
GREEN,1968,10654,DEMOCRAT,32.86089732,55045
GREEN,1968,10654,MODERN REPUBLICAN,61.02872161,55045
GREEN LAKE,1968,7683,DEMOCRAT,29.92320708,55047
GREEN LAKE,1968,7683,MODERN REPUBLICAN,63.68606013,55047
IOWA,1968,7413,DEMOCRAT,39.0799946,55049
IOWA,1968,7413,MODERN REPUBLICAN,54.02670983,55049
IRON,1968,3315,DEMOCRAT,57.70739065,55051
IRON,1968,3315,MODERN REPUBLICAN,34.29864253,55051
JACKSON,1968,5999,DEMOCRAT,38.22303717,55053
JACKSON,1968,5999,MODERN REPUBLICAN,52.87547925,55053
JEFFERSON,1968,22698,DEMOCRAT,38.39985902,55055
JEFFERSON,1968,22698,MODERN REPUBLICAN,54.97400652,55055
JUNEAU,1968,7142,DEMOCRAT,36.33436012,55057
JUNEAU,1968,7142,MODERN REPUBLICAN,53.59843181,55057
KENOSHA,1968,42126,DEMOCRAT,50.86407444,55059
KENOSHA,1968,42126,MODERN REPUBLICAN,40.56639605,55059
KEWAUNEE,1968,7802,DEMOCRAT,33.6067675,55061
KEWAUNEE,1968,7802,MODERN REPUBLICAN,57.25455012,55061
LA CROSSE,1968,31267,DEMOCRAT,37.00386989,55063
LA CROSSE,1968,31267,MODERN REPUBLICAN,55.75526913,55063
LAFAYETTE,1968,7412,DEMOCRAT,38.49163519,55065
LAFAYETTE,1968,7412,MODERN REPUBLICAN,55.0998381,55065
LANGLADE,1968,7508,DEMOCRAT,40.80980288,55067
LANGLADE,1968,7508,MODERN REPUBLICAN,49.4405967,55067
LINCOLN,1968,9330,DEMOCRAT,41.35048232,55069
LINCOLN,1968,9330,MODERN REPUBLICAN,51.37191854,55069
MANITOWOC,1968,30661,DEMOCRAT,49.89400215,55071
MANITOWOC,1968,30661,MODERN REPUBLICAN,44.23208636,55071
MARATHON,1968,38081,DEMOCRAT,47.43310312,55073
MARATHON,1968,38081,MODERN REPUBLICAN,44.39746855,55073
MARINETTE,1968,14790,DEMOCRAT,43.37390128,55075
MARINETTE,1968,14790,MODERN REPUBLICAN,48.23529412,55075
MARQUETTE,1968,3882,DEMOCRAT,31.63317877,55077
MARQUETTE,1968,3882,MODERN REPUBLICAN,61.15404431,55077
MENOMINEE,1968,740,DEMOCRAT,71.75675676,55078
MENOMINEE,1968,740,MODERN REPUBLICAN,24.18918919,55078
MILWAUKEE,1968,401936,DEMOCRAT,51.25865809,55079
MILWAUKEE,1968,401936,MODERN REPUBLICAN,39.81280602,55079
MONROE,1968,12015,DEMOCRAT,33.39159384,55081
